bairros_sp,causa_afastamento_1,causa_afastamento_2,causa_afastamento_3,motivo_desligamento,cbo,cnae_classe,distritos_sp,vinculo_ativo_31dez,faixa_etaria,faixa_hora_contrat,faixa_remun_dezem_sm,faixa_remun_media_sm,faixa_tempo_emprego,escolaridade,qtd_hora_contr,idade,ind_simples,mes_admissao,mes_desligamento,municipio,natureza_juridica,ind_portador_defic,qtd_dias_afastamento,raca_cor,vl_remun_dezembro_nom,vl_remun_dezembro_sm,vl_remun_media_nom,vl_remun_media_sm,cnae_subclasse,sexo_trabalhador,tamanho_estabelecimento,tempo_emprego,tipo_admissao,tipo_estab41,tipo_estab42,tipo_defic,tipo_vinculo,ind_trab_intermitente,ind_trab_parcial,ano,cod_siaf_municipio,cod_ibge_municipio,cod_tse_municipio,nome_municipio,nome_municipio_sem_acento,ocupacao,setor,contribuinte_senai,nome_tipo_vinculo,nome_genero,nivel_escolaridade,segmentacao_escolaridade
9999,10,10,99,0,333110,85996,9999,1,6,6,3,2,1,7,44,46,0,10,{ñ class},354140,2135,0,66,9,0000001400.00,000001.33,0000001400.00,000001.33,8599699,2,2,2.9,2,1,CNPJ,0,10,0,0,2020,6929,3541406,69299,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,Instrutor de Cursos Livres,Ausente da Carteira,NÃO,CLT U/PJ IND,,,
22,40,20,99,0,413105,78302,7,1,6,5,99,3,8,9,40,46,0,0,0,355030,2062,N,342,2,0000000000.00,000000.00,0000001785.65,000001.90,7830200,2,7,178.3,0,1,CNPJ,N,10,N,N,2017,7107,3550308,71072,SÃO PAULO,SAO PAULO,Analista de Folha de Pagamento,Ausente da Carteira,NÃO,CLT U/PJ IND,,,
9999,10,10,99,0,225125,84116,9999,1,7,5,10,10,8,9,36,54,0,0,0,351880,1031,N,3,99,0000013876.47,000014.54,0000016156.29,000016.93,8411600,2,10,210.0,0,1,CNPJ,N,31,N,N,2018,6477,3518800,64777,GUARULHOS,GUARULHOS,Médico Clínico,Outros,NÃO,ESTAT RGPS,,,
9999,40,10,99,0,515110,84116,9999,1,6,5,7,5,8,8,40,44,0,0,0,351380,1031,N,96,99,0000004090.63,000004.64,0000003176.02,000003.60,8411600,1,10,150.7,0,1,CNPJ,N,30,N,N,2016,6377,3513801,63770,DIADEMA,DIADEMA,Atendente de Enfermagem,Outros,NÃO,ESTATUTARIO,,,
9999,30,10,30,0,515105,84116,9999,1,3,5,3,2,4,7,40,20,0,0,0,350280,1031,N,9,8,0000001171.60,000001.48,0000001194.52,000001.50,8411600,2,10,13.8,0,1,CNPJ,N,10,N,N,2015,6155,3502804,61557,ARAÇATUBA,ARACATUBA,Agente Comunitario de Saude,Outros,NÃO,CLT U/PJ IND,,,
{ñ class},40,10,40,0,231105,84116,80,1,7,4,9,7,8,9,30,55,0,0,0,355030,1031,N,187,99,0000004437.44,000007.13,0000004308.23,000006.92,8411600,2,10,267.8,0,1,CNPJ,N,30,N,N,2012,7107,3550308,71072,SÃO PAULO,SAO PAULO,Professor de Nivel Superior na Educacao Infantil (Quatro a Seis Anos),Outros,NÃO,ESTATUTARIO,,,
9999,40,10,99,0,914405,45200,9999,1,6,6,4,3,7,6,44,47,0,0,0,354990,2062,N,261,2,0000001337.66,000001.97,0000001224.12,000001.80,4520001,1,2,95.9,0,1,CNPJ,N,10,N,N,2013,7099,3549904,70998,SÃO JOSÉ DOS CAMPOS,SAO JOSE DOS CAMPOS,"Mecanico de Manutencao de Automoveis, Motocicletas e Veiculos Similares",Indústria Automotiva,CONTRIBUINTE,CLT U/PJ IND,,,
1638,10,10,99,0,715210,41204,92,1,4,6,3,3,3,3,44,26,0,4,0,355030,2062,N,70,9,0000000692.27,000001.02,0000001253.03,000001.84,4120400,1,6,8.2,2,1,CNPJ,N,10,N,N,2013,7107,3550308,71072,SÃO PAULO,SAO PAULO,Pedreiro,Indústria da Construção Civil,CONTRIBUINTE,CLT U/PJ IND,,,
9999,40,10,99,0,721210,28330,9999,1,6,6,6,4,5,7,44,43,0,0,0,354340,2062,N,11,2,0000001919.42,000003.08,0000001640.13,000002.63,2833000,1,7,33.1,0,1,CNPJ,N,10,N,N,2012,6969,3543402,69698,RIBEIRÃO PRETO,RIBEIRAO PRETO,Operador de Maquinas Operatrizes,Indústria Metalmecânica,CONTRIBUINTE,CLT U/PJ IND,,,
1462,40,10,99,0,325115,86101,90,1,5,5,99,5,5,7,36,32,0,0,0,355030,3999,N,196,2,0000000000.00,000000.00,0000002143.05,000003.44,8610101,2,10,25.2,0,1,CNPJ,N,10,N,N,2012,7107,3550308,71072,SÃO PAULO,SAO PAULO,Técnico em Farmácia,Indústria da Saúde,NÃO,CLT U/PJ IND,,,
9999,10,10,99,0,721210,29417,9999,1,3,6,99,3,3,7,44,21,0,3,0,353070,2046,N,242,2,0000000000.00,000000.00,0000001489.80,000001.55,2941700,1,10,9.9,2,1,CNPJ,N,10,N,N,2018,6715,3530706,67156,MOGI GUAÇU,MOGI GUACU,Operador de Maquinas Operatrizes,Indústria Automotiva,CONTRIBUINTE,CLT U/PJ IND,,,
9999,10,10,{ñ class},0,725505,29107,9999,1,5,5,9,8,8,5,40,31,0,4,0,354870,2062,N,223,4,0000002532.05,000007.23,0000002730.01,000008.08,2910701,1,10,140.1,0,1,CNPJ,N,10,N,N,2006,7075,3548708,70750,SÃO BERNARDO DO CAMPO,SAO BERNARDO DO CAMPO,Montador de Veiculos (Linha de Montagem),Indústria Automotiva,CONTRIBUINTE,CLT U/PJ IND,,,
1353,10,10,99,0,724115,36006,84,1,7,5,8,7,5,4,40,52,0,0,0,355030,2038,N,335,8,0000004653.42,000006.86,0000004694.44,000006.92,3600601,1,7,27.9,0,1,CNPJ,N,10,N,N,2013,7107,3550308,71072,SÃO PAULO,SAO PAULO,Instalador de Tubulacoes,Indústria Química,CONTRIBUINTE,CLT U/PJ IND,,,
9999,50,10,10,0,784205,29492,9999,1,5,6,2,3,6,7,44,37,0,0,0,353080,2062,N,129,2,0000000647.81,000000.73,0000001621.22,000001.83,2949299,2,8,47.7,0,1,CNPJ,N,10,N,N,2016,6717,3530805,67172,MOGI MIRIM,MOGI MIRIM,Alimentador de Linha de Producao,Indústria Automotiva,CONTRIBUINTE,CLT U/PJ IND,,,
9999,20,10,99,0,131310,84116,9999,1,8,5,9,8,7,9,40,77,0,0,0,354340,1031,N,21,99,0000006657.93,000009.19,0000006599.30,000009.11,8411600,2,10,90.4,0,1,CNPJ,N,35,N,N,2014,6969,3543402,69698,RIBEIRÃO PRETO,RIBEIRAO PRETO,Diretor de Instituicao Educacional Publica,Outros,NÃO,ESTAT N/EFET,,,
9999,40,10,99,0,513205,47113,9999,1,7,6,4,2,7,5,44,54,0,0,0,355100,2054,N,299,8,0000001894.85,000001.98,0000001416.26,000001.48,4711302,2,7,75.9,0,1,CNPJ,N,10,N,N,2018,7121,3551009,71218,SÃO VICENTE,SAO VICENTE,Cozinheiro Geral,Indústria de Alimentos,NÃO,CLT U/PJ IND,,,
9999,20,10,10,0,823320,23303,9999,1,5,6,4,2,8,2,44,38,1,0,0,354850,2135,N,354,8,0000000753.00,000001.61,0000000684.77,000001.47,2330302,1,4,212.9,0,1,CNPJ,N,10,N,N,2009,7071,3548500,70718,SANTOS,SANTOS,Trabalhador da Elaboracao de Pre-Fabricados (Cimento Amianto),Indústria Química,CONTRIBUINTE,CLT U/PJ IND,,,
1241,10,10,{ñ class},0,766320,31021,95,1,5,6,6,5,4,5,44,39,1,0,0,355030,2062,N,35,8,0000001354.77,000003.26,0000001415.66,000003.45,3102100,1,5,12.9,0,1,CNPJ,N,10,N,N,2008,7107,3550308,71072,SÃO PAULO,SAO PAULO,Operador de Guilhotina (Corte de Papel),Indústria de Madeira e Mobiliário,CONTRIBUINTE,CLT U/PJ IND,,,
9999,10,10,99,0,421125,47113,9999,1,4,6,4,3,4,7,44,25,0,0,0,352530,2062,N,58,2,0000001236.72,000001.70,0000001205.28,000001.65,4711302,2,8,12.7,0,1,CNPJ,N,10,N,N,2014,6607,3525300,66079,JAÚ,JAU,Operador de Caixa,Indústria de Alimentos,NÃO,CLT U/PJ IND,,,
9999,40,20,{ñ class},0,517330,80111,9999,1,4,6,5,4,4,7,44,27,0,0,0,350600,2062,N,30,2,0000001043.89,000002.51,0000001065.69,000002.58,8011101,1,8,16.9,0,1,CNPJ,N,10,N,N,2008,6219,3506003,62197,BAURU,BAURU,Vigilante,Outros,NÃO,CLT U/PJ IND,,,
9999,40,10,10,0,331205,84116,9999,1,7,5,8,7,7,9,40,63,0,0,0,354870,1031,N,55,99,0000004900.03,000006.21,0000004900.03,000006.21,8411600,2,10,92.2,0,1,CNPJ,N,30,N,N,2015,7075,3548708,70750,SÃO BERNARDO DO CAMPO,SAO BERNARDO DO CAMPO,Professor de Nivel Medio no Ensino Fundamental,Outros,NÃO,ESTATUTARIO,,,
9999,10,10,{ñ class},0,782220,29107,9999,1,6,5,9,8,8,3,40,46,0,0,0,354880,2062,N,209,2,0000003022.69,000007.95,0000002950.45,000008.02,2910701,1,10,157.2,0,1,CNPJ,N,10,N,N,2007,7077,3548807,70777,SÃO CAETANO DO SUL,SAO CAETANO DO SUL,Operador de Empilhadeira,Indústria Automotiva,CONTRIBUINTE,CLT U/PJ IND,,,
9999,10,10,99,0,911305,19314,9999,1,6,6,5,4,5,7,44,43,0,0,0,354160,2054,N,182,8,0000001660.68,000002.44,0000001405.75,000002.06,1931400,1,9,31.9,0,1,CNPJ,N,10,N,N,2013,6933,3541604,69337,PROMISSÃO,PROMISSAO,"Mecanico de Manutencao de Maquinas, em Geral","Óleo, Gás, Biocombustível e Energia",CONTRIBUINTE,CLT U/PJ IND,,,
1552,70,10,99,0,732110,42219,36,1,6,6,99,1,8,7,44,47,0,0,0,355030,2054,N,350,8,0000000000.00,000000.00,0000000530.72,000000.78,4221905,1,5,140.4,0,1,CNPJ,N,10,N,N,2013,7107,3550308,71072,SÃO PAULO,SAO PAULO,Emendador de Cabos Eletricos e Telefonicos (Aereos e Subterraneos),Indústria da Construção Civil,CONTRIBUINTE,CLT U/PJ IND,,,
9999,40,10,99,0,833115,22226,9999,1,4,6,99,1,4,6,44,28,0,0,0,350550,2054,N,345,4,0000000000.00,000000.00,0000000683.86,000001.00,2222600,1,8,16.9,0,1,CNPJ,N,10,N,N,2013,6209,3505500,62090,BARRETOS,BARRETOS,"Confeccionador de Sacos de Celofane, a Maquina",Indústria do Plástico e da Borracha,CONTRIBUINTE,CLT U/PJ IND,,,
9999,10,10,40,0,411030,84116,9999,1,7,5,3,1,7,5,40,55,0,0,0,350650,1031,N,56,{ñ class},0000000435.75,000001.05,0000000374.24,000000.91,8411600,2,10,68.5,0,1,CNPJ,N,30,N,N,2008,6229,3506508,62294,BIRIGUI,BIRIGUI,Auxiliar de Pessoal,Outros,NÃO,ESTATUTARIO,,,
{ñ class},40,10,{ñ class},0,517215,84116,80,1,4,5,5,4,4,7,40,29,0,0,0,355030,1023,N,6,{ñ class},0000000855.53,000002.06,0000000850.10,000002.07,8411600,1,10,22.5,0,1,CNPJ,N,30,N,N,2008,7107,3550308,71072,SÃO PAULO,SAO PAULO,Guarda-Civil Municipal,Outros,NÃO,ESTATUTARIO,,,
9999,10,10,10,0,622505,47245,9999,1,8,6,3,2,3,2,44,65,1,6,0,355560,2062,N,177,2,0000000450.00,000001.08,0000000430.14,000001.03,4724500,1,5,6.7,2,1,CNPJ,N,10,N,N,2008,7213,3555604,72133,UCHÔA,UCHOA,Trabalhador no Cultivo de Arvores Frutiferas,Indústria de Alimentos,NÃO,CLT U/PJ IND,,,
9999,10,10,99,0,621005,1318,9999,1,5,6,99,1,2,3,44,38,0,7,0,353070,2054,N,108,9,0000000000.00,000000.00,0000000684.91,000000.72,131800,2,8,5.3,2,1,CNPJ,N,20,N,N,2017,6715,3530706,67156,MOGI GUAÇU,MOGI GUACU,Trabalhador Agropecuario em Geral,Ausente da Carteira,NÃO,CLT R/PJ IND,,,
9999,10,10,10,0,721210,23117,9999,1,5,6,5,4,7,7,44,34,0,0,0,353060,2062,N,23,4,0000002744.58,000002.92,0000002463.46,000002.62,2311700,1,7,86.3,0,1,CNPJ,N,10,N,N,2017,6713,3530607,67130,MOGI DAS CRUZES,MOGI DAS CRUZES,Operador de Maquinas Operatrizes,Indústria Química,CONTRIBUINTE,CLT U/PJ IND,,,
{ñ class},40,10,{ñ class},0,415205,53105,{ñ class},1,5,6,5,4,7,7,44,34,0,3,0,355030,2011,N,289,2,0000000977.81,000002.79,0000000900.35,000002.66,5310501,1,6,117.6,0,1,CNPJ,N,10,N,N,2006,7107,3550308,71072,SÃO PAULO,SAO PAULO,Carteiro,Logística,CONTRIBUINTE,CLT U/PJ IND,,,
9999,40,10,10,0,514225,84116,9999,1,7,5,5,4,8,5,40,54,0,0,0,350635,1031,N,140,99,0000002426.01,000002.54,0000002289.94,000002.39,8411600,2,10,178.9,0,1,CNPJ,N,30,N,N,2018,2965,3506359,61280,BERTIOGA,BERTIOGA,Trabalhador de Servicos de Limpeza e Conservacao de Areas Publicas,Outros,NÃO,ESTATUTARIO,,,
99,40,10,99,0,331105,84116,80,1,5,4,5,4,3,9,30,37,0,3,0,355030,1031,N,4,99,0000002439.10,000002.44,0000002443.92,000002.44,8411600,2,10,9.5,1,1,CNPJ,N,30,N,N,2019,7107,3550308,71072,SÃO PAULO,SAO PAULO,Professor de Nivel Medio na Educacao Infantil,Outros,NÃO,ESTATUTARIO,,,
9999,10,10,99,0,992225,81303,9999,1,4,6,3,2,3,6,44,28,1,6,0,350330,2062,N,154,4,0000000886.88,000001.30,0000000916.70,000001.34,8130300,1,5,6.9,2,1,CNPJ,N,10,N,N,2013,6165,3503307,61654,ARARAS,ARARAS,Auxiliar Geral de Conservacao de Vias Permanentes (Exceto Trilhos),Indústria da Construção Civil,NÃO,CLT U/PJ IND,,,
9999,10,10,10,0,514215,84116,9999,1,7,5,3,2,7,3,40,54,0,0,0,351200,1031,N,12,2,0000000516.08,000001.24,0000000559.24,000001.36,8411600,2,9,87.9,0,1,CNPJ,N,10,N,N,2008,6341,3512001,63410,COLINA,COLINA,Varredor de Rua,Outros,NÃO,CLT U/PJ IND,,,
343,10,10,{ñ class},0,992225,82997,12,1,5,6,3,2,4,7,44,31,0,12,0,355030,2062,N,186,8,0000000387.82,000001.10,0000000395.13,000001.17,8299799,2,6,12.1,0,1,CNPJ,N,10,N,N,2006,7107,3550308,71072,SÃO PAULO,SAO PAULO,Auxiliar Geral de Conservacao de Vias Permanentes (Exceto Trilhos),Outros,NÃO,CLT U/PJ IND,,,
99,40,10,99,0,515210,84116,80,1,6,4,5,4,7,7,30,43,0,0,0,355030,1031,N,70,99,0000002819.94,000003.00,0000002355.49,000002.51,8411600,2,10,99.9,0,1,CNPJ,N,30,N,N,2017,7107,3550308,71072,SÃO PAULO,SAO PAULO,Auxiliar de Farmacia de Manipulacao,Outros,NÃO,ESTATUTARIO,,,
{ñ c,10,10,99,0,514225,84116,80,1,7,5,5,4,8,3,40,64,0,0,0,355030,1031,N,319,99,0000001759.73,000002.23,0000001969.73,000002.49,8411600,2,10,259.9,0,1,CNPJ,N,30,N,N,2015,7107,3550308,71072,SÃO PAULO,SAO PAULO,Trabalhador de Servicos de Limpeza e Conservacao de Areas Publicas,Outros,NÃO,ESTATUTARIO,,,
9999,10,10,{ñ class},0,510125,56201,9999,1,5,6,{ñ class},3,3,5,44,32,0,6,0,354990,2062,N,172,2,0000000000.00,000000.00,0000000610.00,000001.60,5620101,2,5,6.3,3,1,CNPJ,N,10,N,N,2007,7099,3549904,70998,SÃO JOSÉ DOS CAMPOS,SAO JOSE DOS CAMPOS,Chefe de Cozinha (Desativado em 04/2010),Indústria de Alimentos,CONTRIBUINTE,CLT U/PJ IND,,,
9999,40,10,{ñ class},0,621005,1610,9999,1,6,6,3,2,4,3,44,49,0,0,0,353050,4080,N,86,2,0000000465.00,000001.12,0000000427.68,000001.03,161099,1,3,14.9,0,1,CNPJ,N,20,N,N,2008,6711,3530508,67113,MOCOCA,MOCOCA,Trabalhador Agropecuario em Geral,Indústria de Alimentos,NÃO,CLT R/PJ IND,,,
{ñ class},40,10,40,0,231105,84116,80,1,7,4,6,5,8,9,30,59,0,0,0,355030,1031,N,44,99,0000002346.29,000003.46,0000002378.57,000003.50,8411600,2,10,135.5,0,1,CNPJ,N,30,N,N,2013,7107,3550308,71072,SÃO PAULO,SAO PAULO,Professor de Nivel Superior na Educacao Infantil (Quatro a Seis Anos),Outros,NÃO,ESTATUTARIO,,,
9999,10,10,{ñ class},0,848520,10112,9999,1,5,6,5,3,7,6,44,31,0,0,0,350600,2062,N,12,4,0000000774.04,000002.03,0000000740.28,000001.98,1011201,1,9,115.5,0,1,CNPJ,N,10,N,N,2007,6219,3506003,62197,BAURU,BAURU,Magarefe,Indústria de Alimentos,CONTRIBUINTE,CLT U/PJ IND,,,
9999,10,10,99,0,862310,38220,9999,1,6,6,8,5,4,5,44,49,0,0,0,351907,2062,N,83,2,0000003581.68,000005.75,0000002139.03,000003.43,3822000,1,5,19.9,0,1,CNPJ,N,10,N,N,2012,2951,3519071,61727,HORTOLÂNDIA,HORTOLANDIA,"Operador de Forno de Incineracao no Tratamento de Agua, Efluentes e Residuos Industriais",Indústria Química,CONTRIBUINTE,CLT U/PJ IND,,,
9999,40,10,99,0,717020,84116,9999,1,8,6,5,4,8,2,44,65,0,0,0,350900,1031,N,6,99,0000002663.22,000002.84,0000002279.50,000002.42,8411600,1,10,286.4,0,1,CNPJ,N,31,N,N,2017,6281,3509007,62812,CAIEIRAS,CAIEIRAS,Servente de Obras,Outros,NÃO,ESTAT RGPS,,,
9999,10,10,{ñ class},0,841315,10716,9999,1,7,6,{ñ class},4,8,3,44,55,0,9,0,353930,2062,N,244,2,0000000000.00,000000.00,0000000776.53,000002.39,1071600,1,7,159.0,0,1,CNPJ,N,10,N,N,2006,6887,3539301,68870,PIRASSUNUNGA,PIRASSUNUNGA,Operador de Moenda na Fabricacao de Acucar,"Óleo, Gás, Biocombustível e Energia",CONTRIBUINTE,CLT U/PJ IND,,,
{ñ class},10,10,99,0,331105,84116,80,1,7,4,6,5,5,7,30,55,0,0,0,355030,1031,N,65,99,0000003018.61,000003.43,0000003143.36,000003.57,8411600,2,10,35.5,0,1,CNPJ,N,30,N,N,2016,7107,3550308,71072,SÃO PAULO,SAO PAULO,Professor de Nivel Medio na Educacao Infantil,Outros,NÃO,ESTATUTARIO,,,
1316,40,20,99,0,514320,47814,82,1,7,6,99,2,5,5,44,56,1,0,0,355030,2062,N,159,2,0000000000.00,000000.00,0000001239.10,000001.29,4781400,2,2,31.7,0,1,CNPJ,N,10,N,N,2018,7107,3550308,71072,SÃO PAULO,SAO PAULO,Faxineiro,Indústria Têxtil-Vestuária e Couro-Calçadista,NÃO,CLT U/PJ IND,,,
9999,10,10,99,0,782510,1130,9999,1,5,6,5,4,3,4,44,30,0,2,0,354560,2054,N,136,2,0000001314.48,000002.11,0000001794.87,000002.88,113000,1,10,10.8,2,1,CNPJ,N,60,N,N,2012,7013,3545605,70130,SANTA ADÉLIA,SANTA ADELIA,Motorista de Caminhao (Rotas Regionais e Internacionais),"Óleo, Gás, Biocombustível e Energia",NÃO,CLT U/PJ DET,,,
9999,40,10,99,0,641015,1130,9999,1,6,6,99,2,6,7,44,48,0,0,0,351740,4120,N,328,2,0000000000.00,000000.00,0000001340.16,000001.42,113000,1,10,56.4,0,3,CEI,N,75,N,N,2017,6449,3517406,64491,GUAÍRA,GUAIRA,Tratorista Agricola,"Óleo, Gás, Biocombustível e Energia",NÃO,CLT R/PF DET,,,
9999,40,10,{ñ class},0,514320,81290,9999,1,6,6,3,2,4,4,44,42,0,0,0,350570,2062,N,158,8,0000000479.74,000001.03,0000000491.10,000001.06,8129000,1,10,15.9,0,1,CNPJ,N,10,N,N,2009,6213,3505708,62138,BARUERI,BARUERI,Faxineiro,Outros,NÃO,CLT U/PJ IND,,,
9999,10,10,{ñ class},0,717020,36006,9999,1,6,5,8,7,7,2,40,49,0,9,0,354990,2038,N,335,2,0000002197.29,000006.27,0000002220.85,000006.58,3600601,1,6,63.9,0,1,CNPJ,N,10,N,N,2006,7099,3549904,70998,SÃO JOSÉ DOS CAMPOS,SAO JOSE DOS CAMPOS,Servente de Obras,Indústria Química,CONTRIBUINTE,CLT U/PJ IND,,,
9999,10,10,{ñ class},0,811715,22111,9999,1,6,6,9,8,8,4,44,47,0,0,0,354780,2062,N,169,8,0000003148.57,000008.28,0000003154.53,000008.46,2211100,1,10,219.3,0,1,CNPJ,N,10,N,N,2007,7057,3547809,70572,SANTO ANDRÉ,SANTO ANDRE,Confeccionador de Pneumaticos,Indústria do Plástico e da Borracha,CONTRIBUINTE,CLT U/PJ IND,,,
9999,10,10,99,0,622020,1164,9999,1,6,6,4,3,6,7,44,44,0,0,0,352520,4120,N,34,2,0000001684.23,000001.68,0000001597.44,000001.59,116499,1,5,43.9,0,3,CEI/CNO,N,25,N,N,2019,6605,3525201,66052,JARINU,JARINU,Trabalhador Volante da Agricultura,Indústria de Alimentos,NÃO,CLT R/PF IND,,,
9999,10,10,10,0,422105,84116,9999,1,8,5,5,4,8,3,40,67,0,0,0,351880,1031,N,106,99,0000001931.46,000002.84,0000001971.41,000002.89,8411600,2,10,331.2,0,1,CNPJ,N,31,N,N,2013,6477,3518800,64777,GUARULHOS,GUARULHOS,"Recepcionista, em Geral",Outros,NÃO,ESTAT RGPS,,,
9999,10,10,99,0,622505,1610,9999,1,6,6,3,2,3,4,44,41,0,6,0,352930,2054,N,13,8,0000001165.98,000001.32,0000001122.49,000001.27,161003,1,10,6.9,2,1,CNPJ,N,20,N,N,2016,6687,3529302,66877,MATÃO,MATAO,Trabalhador no Cultivo de Arvores Frutiferas,Ausente da Carteira,NÃO,CLT R/PJ IND,,,
9999,10,10,10,0,911305,10716,9999,1,6,6,99,5,7,7,44,46,0,0,0,350370,2054,N,86,2,0000000000.00,000000.00,0000002625.31,000003.62,1071600,1,10,95.7,0,1,CNPJ,N,60,N,N,2014,6173,3503703,61735,ARIRANHA,ARIRANHA,"Mecanico de Manutencao de Maquinas, em Geral","Óleo, Gás, Biocombustível e Energia",CONTRIBUINTE,CLT U/PJ DET,,,
9999,20,20,{ñ class},0,519110,82997,9999,1,7,6,3,2,3,7,44,53,0,4,0,350950,2062,N,96,4,0000000550.00,000001.32,0000000552.03,000001.32,8299799,1,5,8.6,2,1,CNPJ,N,10,N,N,2008,6291,3509502,62910,CAMPINAS,CAMPINAS,Motociclista no Transporte de Documentos e Pequenos Volumes,Outros,NÃO,CLT U/PJ IND,,,
9999,10,10,10,0,111415,84116,9999,1,6,5,9,8,8,9,40,47,0,0,0,354870,1031,N,30,99,0000005313.12,000007.33,0000005313.12,000007.33,8411600,1,10,327.0,0,1,CNPJ,N,30,N,N,2014,7075,3548708,70750,SÃO BERNARDO DO CAMPO,SAO BERNARDO DO CAMPO,ND,Outros,NÃO,ESTATUTARIO,,,
{ñ c,10,10,99,0,411010,84230,{ñ class},1,6,5,11,11,8,9,40,49,0,0,0,355030,1074,N,59,99,0000015751.12,000019.98,0000016117.37,000020.44,8423000,2,10,167.2,0,1,CNPJ,N,30,N,N,2015,7107,3550308,71072,SÃO PAULO,SAO PAULO,Assistente Administrativo,Ausente da Carteira,NÃO,ESTATUTARIO,,,
1472,40,10,99,0,252210,86101,15,1,5,6,1,4,3,8,44,31,0,3,0,355030,3999,N,29,2,0000000270.70,000000.43,0000001834.31,000002.94,8610101,1,10,9.9,3,1,CNPJ,N,10,N,N,2012,7107,3550308,71072,SÃO PAULO,SAO PAULO,Contador,Indústria da Saúde,NÃO,CLT U/PJ IND,,,
14,10,10,40,0,252540,64221,2,1,6,6,10,9,4,9,44,47,0,0,0,355030,2054,N,172,2,0000012428.63,000013.26,0000011195.47,000011.94,6422100,2,9,19.2,0,1,CNPJ,N,10,N,N,2017,7107,3550308,71072,SÃO PAULO,SAO PAULO,Analista de Produtos Bancarios,Ausente da Carteira,NÃO,CLT U/PJ IND,,,
{ñ class},10,10,{ñ class},0,422310,62040,72,1,3,5,3,1,4,7,36,22,0,0,0,355030,2240,N,149,2,0000000490.91,000001.05,0000000463.26,000001.00,6204000,1,9,18.3,0,1,CNPJ,N,10,N,N,2009,7107,3550308,71072,SÃO PAULO,SAO PAULO,Operador de Telemarketing Ativo e Receptivo,Indústria das Telecomunicações e Tecnologia da Informação,NÃO,CLT U/PJ IND,,,
{ñ class},10,10,{ñ class},0,231105,84116,80,1,7,5,9,8,8,9,40,52,0,0,0,355030,1031,N,275,{ñ class},0000003759.60,000009.05,0000003751.72,000009.16,8411600,1,10,203.0,0,1,CNPJ,N,30,N,N,2008,7107,3550308,71072,SÃO PAULO,SAO PAULO,Professor de Nivel Superior na Educacao Infantil (Quatro a Seis Anos),Outros,NÃO,ESTATUTARIO,,,
9999,10,10,10,0,721210,29492,9999,1,6,6,{ñ class},6,8,5,44,45,0,0,0,353070,2046,N,335,2,0000000000.00,000000.00,0000002062.61,000004.97,2949299,1,10,126.7,0,1,CNPJ,N,10,N,N,2009,6715,3530706,67156,MOGI GUAÇU,MOGI GUACU,Operador de Maquinas Operatrizes,Indústria Automotiva,CONTRIBUINTE,CLT U/PJ IND,,,
9999,10,10,10,0,519940,84116,9999,1,3,5,3,3,4,7,40,22,0,0,0,350650,1031,N,21,99,0000001308.42,000001.39,0000001504.60,000001.60,8411600,1,10,21.4,0,1,CNPJ,N,30,N,N,2017,6229,3506508,62294,BIRIGUI,BIRIGUI,Leiturista,Outros,NÃO,ESTATUTARIO,,,
99,40,10,99,0,331105,84116,80,1,7,5,10,8,8,9,40,58,0,0,0,355030,1031,N,121,99,0000010073.88,000010.55,0000008730.73,000009.14,8411600,2,10,227.6,0,1,CNPJ,N,30,N,N,2018,7107,3550308,71072,SÃO PAULO,SAO PAULO,Professor de Nivel Medio na Educacao Infantil,Outros,NÃO,ESTATUTARIO,,,
9999,10,10,10,0,782510,84116,9999,1,5,5,4,3,7,7,40,33,0,0,0,353350,1031,N,71,2,0000001297.93,000001.91,0000001244.62,000001.83,8411600,1,10,75.9,0,1,CNPJ,N,10,N,N,2013,6771,3533502,67717,NOVO HORIZONTE,NOVO HORIZONTE,Motorista de Caminhao (Rotas Regionais e Internacionais),Outros,NÃO,CLT U/PJ IND,,,
9999,10,10,{ñ class},0,521125,47113,9999,1,4,6,4,3,6,4,44,26,0,0,0,350610,2062,N,21,8,0000000603.68,000001.58,0000000647.66,000001.74,4711302,1,7,59.9,0,1,CNPJ,N,10,N,N,2007,6221,3506102,62219,BEBEDOURO,BEBEDOURO,Repositor de Mercadorias,Indústria de Alimentos,NÃO,CLT U/PJ IND,,,
9999,10,10,99,0,322230,86101,9999,1,6,5,5,4,7,7,36,42,0,0,0,353060,3999,N,47,2,0000002753.33,000002.75,0000002401.12,000002.40,8610101,2,10,73.6,0,1,CNPJ,N,10,N,N,2019,6713,3530607,67130,MOGI DAS CRUZES,MOGI DAS CRUZES,Auxiliar de Enfermagem,Indústria da Saúde,NÃO,CLT U/PJ IND,,,
9999,10,10,{ñ class},0,412205,84116,9999,1,5,5,2,1,3,7,40,39,0,6,0,354870,1031,N,87,{ñ class},0000000465.00,000001.00,0000000465.00,000001.00,8411600,1,10,6.9,1,1,CNPJ,N,35,N,N,2009,7075,3548708,70750,SÃO BERNARDO DO CAMPO,SAO BERNARDO DO CAMPO,Continuo,Outros,NÃO,ESTAT N/EFET,,,
